"","TGF","TNF","TGF","TNF","TGF","TNF","TGF","TNF","TGF","TNF","TGF","TNF","TGF","TGF","TGF","TGF","TNF","TNF","TNF","TNF","TGF","TGF","TGF","TGF","TGF","TNF","TNF","TNF","TNF","TNF","TGF","TGF","TGF","TGF","TGF","TNF","TNF","TNF","TNF","TNF","TGF","TGF","TGF","TGF","TGF","TNF","TNF","TNF","TNF","TNF","TGF","TGF","TGF","TGF","TGF","TNF","TNF","TNF","TNF","TNF"
"201852_x_at",4.0716880144426,4.73367128195276,4.6265648952156,4.68010014715294,3.35273508926368,4.97653033633451,5.09996180503526,5.37568643575271,8.01096655345966,5.78393029179033,1.29533731408843,1.36804282172866,1.12034208959803,0.880706509299835,1.684340884329,5.1749814515456,1.37315960052093,1.7579267906088,2.75676635680795,2.5751714908994,3.36036287499056,3.4804031246028,5.03841608857655,8.06204484712142,3.6162646932243,3.23423745156216,3.9931866855633,4.86280472489419,6.45442092608915,3.29684748131347,4.54829575326604,4.12768013214934,4.61597855743268,5.6824662404757,4.59041727777778,4.24429642407185,4.71601095729198,4.79811807938966,6.63800563916039,4.47570477564315,4.19389027410552,4.51529835436157,6.31861609906731,8.67607094957018,5.22806362315638,5.64081216245184,5.28517909987505,5.59642723059111,7.04899984541614,5.16999379557424,6.03076679121911,6.42982607309586,7.33335648502266,9.24227704738062,6.66623651019223,6.63955581512012,7.43687546288777,7.19044436082423,7.70767232360801,6.1562897409344
"213428_s_at",4.86090252789291,4.90468568497419,4.58215826679075,4.79855388560231,3.75621287839736,4.72663305358046,4.36530941577541,4.30701931159656,3.9513598622234,4.21401705329816,2.95611886634298,2.83683781346332,2.86321856227919,2.64742817708113,2.59274275579254,2.29667019847692,2.47021685981769,2.55330937423369,2.16490194653161,2.22782210326006,5.42523862657383,4.83588667060423,5.31982992556744,3.48862559961865,4.7202041033585,3.84329237467588,4.62419761466617,4.76119686055099,3.82848554126215,4.50900176546748,5.7856554920569,6.08632727339964,5.78692887996622,3.95721277696734,5.67218368727701,5.66701258672651,5.72872701728088,3.91776465481266,4.37273877711169,5.4945363770799,8.74425919208965,9.08101028455598,8.90616379585987,6.8708374607912,9.47664368161382,8.32025962650561,8.30808628980817,7.89699550105991,5.84969143140028,8.78581573430244,7.92346773716141,7.57273183400871,7.72749458969156,7.21199908484965,8.23833590960784,7.87644359824467,8.34938299097587,7.79108042731562,6.19001610972627,7.70849959022526
"202411_at",1.97368700388802,1.78871332009021,2.14618949143454,2.7004349086966,1.66551891974452,1.94466851836238,1.42973072947542,1.99886039506896,1.83545922076969,6.6287062279951,3.17215565265314,3.19411865248039,3.36615286239353,3.42864557369979,3.10675386217017,2.20801817997405,3.45326071229659,3.39661334986344,3.4137282227551,5.67201852876772,1.73098847928942,2.8465559088664,1.47534119782999,1.35184258011248,2.05495471538431,2.19408729578424,1.74353175566699,1.60549769745809,3.93279784937486,1.7518540784132,1.58594743640786,1.19943344182442,1.24153210508381,5.61611306895341,1.15041368861405,1.82012427631815,1.60344098504939,1.50796181618155,0.813651136099955,1.57459710167265,0.0449947121718358,0.149504835767241,0.0442014684316912,0.0316258160814231,0.0237058048165336,0.149605898202317,0.114783029519477,0.166216682169382,2.48587098009035,0.194419701503212,0.222760452835014,0.256269056996201,0.341891389209421,0.0984135542976556,0.181395667882714,0.119370796337512,0.149885859600897,0.1849980151356,2.25295907984411,0.158565650797754
"201163_s_at",2.6505547223472,3.18660928471473,2.70684167806014,3.96500181542181,1.71341785380268,3.35923589771622,2.61138116200596,3.119499644336,3.49028577848398,3.57122189114081,7.31782742926136,6.77610517857852,7.95077207018883,6.90767294787233,7.38570180578902,7.25111311290212,7.51738931391712,6.36762941139358,8.25436601640801,7.92663823255451,5.32305217936675,5.49487721187974,5.06973802522511,6.44999935195202,3.98773245682395,4.34940213753492,4.26049299715593,4.64003283098015,4.58676179150923,3.78128367962655,4.50133852163592,4.88427028032783,6.30207285894711,4.97015482612407,3.98048940641552,4.19803225050222,4.32897668144928,3.8429440229321,6.1184906423722,4.72044563037649,6.12440393201009,6.74349223082732,5.5936025621531,7.23271138986084,5.93091073345528,6.80685189459038,6.1533254254454,6.33742371748173,7.49023557148798,6.08743013607478,6.46689243122402,7.0751440488932,6.61379082216194,6.82940072462473,7.87256090246984,6.93060600385304,6.49157321847424,6.99746790241993,7.99409013849632,7.15008378079298
"36711_at",1.44147904979474,1.50205807832736,1.34835965211562,4.7277023401501,0.94619973529922,3.70612284090595,0.364304389892157,2.16643213584726,0.441822323625852,1.4289124710723,2.29302290609472,2.0527736538211,1.99419943272482,3.40749271365586,2.43387709513526,1.37291221512011,3.28069452848369,5.64185183233864,4.29449483612012,2.36660527119187,2.9545463252812,4.56025827750314,2.77854207932824,2.99113627682901,2.66636114801126,5.81775840330873,6.47957020753755,4.876390710522,3.16335979147692,2.63615891784826,3.41435198007308,5.2683899336422,2.81964105472181,3.29531415210831,5.12910160779451,8.05956840719727,8.46604544214354,4.50009011299814,2.03122809471315,4.20069729276552,3.08530171881345,3.73388195901021,2.89928391207281,2.87103486078823,4.22440727142242,7.578343546849,8.15765147826308,6.42490697142638,4.6710972449084,3.27146194931616,3.11640209396544,4.14770122269539,2.58877504312262,1.75934949637697,4.88681189794707,6.41632167970381,6.95557118936676,6.79954332969758,4.96466250759309,4.19435646565787
"210809_s_at",5.39436115143725,6.21209017147693,5.54313004107911,5.89534494151771,3.90745836478889,5.73887558667612,6.05347885265831,5.06579624599499,6.83402487834803,3.8621700349839,0.0285979537895305,0.0345369810838518,0.0482447432007831,0.148143743142966,0.580514038727571,2.41008917047359,0.0560694134799557,0.00662572043771971,0.127258577289817,-0.0965387652468,0.559039149303697,0.709773765659108,1.16092400906405,4.47583714739677,0.65528891209299,0.292091316214495,0.409067454952293,0.438606959480981,0.172979861706607,0.507420692012841,1.20672010005627,1.39745400670161,2.28474501435378,0.985233278325049,1.62465499714095,1.65278980518952,1.35207742386946,1.30458351732036,4.59261930087871,1.93991846437979,0.103502431834849,0.216165734999015,0.89377992660585,3.53699186209367,0.162652291651674,0.0814275757753621,0.0917783135506393,0.116143414174631,-0.0568068744241241,0.0882900129586696,2.91840803257664,3.10956088272216,3.31099005856733,5.8586287658451,3.0492938194965,3.01238248550613,2.69212717905869,2.58125781474098,2.21862256946814,2.75165985646817
"224565_at",1.35225761398024,2.07310127813149,1.54914853984969,2.45967663888714,0.83403444189525,1.88578130381372,1.22148690119166,1.6180581113512,0.790685098930865,1.34596104642837,8.48983743203386,8.84621279105529,8.16345354119441,6.71449666648272,7.53018384794504,6.65100831030199,8.41472128394256,8.65664947975804,6.47739221670104,6.33567390672892,6.43525137338664,6.69932097592026,5.31982992556744,4.20357875278339,7.64871593040031,7.88388441507311,7.91415829915773,6.00544352176611,5.29819517380606,7.90364453483025,8.1625351752968,7.07503068589383,7.35984230407039,6.42051657904009,6.56024922257918,7.50001696603002,7.02896212976545,7.88946125229566,5.20311110804363,8.21635971875027,7.37480292628346,6.26346417611428,4.36905030385052,3.9674941736232,7.40764705912994,6.30075337070872,6.91529613885188,4.76488611611018,5.85335800087077,6.79115411963721,6.80003891319143,5.00124089582503,3.92762499617847,6.03531816170396,6.56686847180192,7.35611775486902,6.49586343635273,4.75575541060269,4.88889117907555,6.90551551290966
"204948_s_at",3.18365257585758,3.38813520558713,3.17258703160218,4.35982224271082,4.28963675688459,4.41343912716903,4.71177174388129,5.13683190521987,4.38574718975631,5.48118095760532,3.90660518181871,4.20378977159999,3.91290298426532,4.8857510281253,6.28915035095091,4.30430148063804,4.38997947813757,6.18386611696913,8.64248752490854,4.74995524955471,1.34782101256459,2.82515220342942,3.89799255908158,4.40248950597321,1.424050270888,3.2243895029745,5.36255115276675,6.84310564408022,5.83569657268799,1.31037828599307,1.54946753708521,2.21426803475135,3.04655491138336,6.40833940524012,1.79748655114587,2.8745241499348,5.64957165561585,7.44025866964989,3.19652721513261,1.66706836779025,1.464925638959,2.7724909677241,4.5748393923355,4.58298608771065,1.89247110985096,3.00723168935356,5.27263318508982,7.85961072642238,7.66199734132182,1.55864734557887,2.47162097815154,3.20779939047529,4.6503053370062,5.27190131344747,2.76014899979417,3.07797072860799,4.88703173191818,7.40075727815311,8.51897015659179,2.58917942834421
"212582_at",1.9864462374223,1.60550680184973,2.11613792240675,1.68455616548237,1.5277325767017,1.26588906161337,1.75014234010111,2.36139513486713,2.03136230188741,2.29830527625345,4.89754745203275,5.02578514860201,4.90469678137423,4.6312604500355,5.28127128275286,5.85816190949999,4.63179147990559,4.95560959176145,6.10264042786055,7.37772206964694,6.41935658466281,6.31273008470684,6.47368245640461,5.91819168148818,5.93046345412117,6.45765507754654,6.49810550871361,6.77242024843356,7.69050224308473,6.30094242195047,7.00764407455634,7.4732957458978,7.78990491725143,8.17381659444925,7.03916413940198,7.59848613802574,7.42367565711297,6.99461067687455,6.67851937186534,7.70534365897204,4.12477091368786,5.12533558286564,4.64711566421139,4.87223865240165,5.40743492485218,5.09681216947935,5.19789980380745,5.63496452236582,6.83414643438279,5.41692267045129,4.40730927047405,4.15537551831523,3.95077868660794,4.97492222185595,4.06498611063797,3.96799601319602,3.84287268740618,4.73892459839674,7.28257799140396,4.85147357851811
"200958_s_at",6.19262497990598,6.67322944741089,6.06139240032082,7.56910806171444,4.39929652956971,7.72059985848656,5.34828300469925,8.42527717182917,3.74387188067357,9.20500368346449,10.4939081373209,10.639605317853,10.8090766901104,10.0591591201454,9.69429916935804,6.12888902230738,10.1923631822942,11.3089384851353,11.4943431883707,11.3857260935471,9.58016018170951,9.40247369236545,8.50466081175044,5.87603914975543,10.0498308892515,10.2659807206885,10.6077834390527,11.4586668008589,11.6374143177646,9.43057886371286,9.64737419891327,9.54242078271046,9.57327626702418,12.4916720144895,9.60764972511702,10.2197265853146,10.4071633186762,12.0629330983061,7.71102259514348,9.98664136463627,9.70859002004112,8.4177290430508,7.38264572289715,5.46561803713833,8.85579904216732,9.15351203331551,10.1450173129452,10.7910020486988,12.9781072769867,8.80388085809379,7.02064622350897,7.56957182992995,7.35039339823981,6.16409933102565,7.48845761338642,8.52152681364595,9.09169975729091,9.97814695589765,11.1432971440025,7.57031776542613
"213164_at",2.06852743298141,1.29386771742487,1.45153413594967,1.66910733226347,1.11040276671014,2.36135067915801,0.921964722072817,3.94551907169002,0.437642843245484,2.04954860615155,3.45842079557682,3.87585230906458,2.94971862361146,2.3846504395369,1.96408820728763,2.31982274165863,3.81522852653368,5.72970391620602,6.24098796173399,7.90307187040429,3.64638186868986,3.24752901116111,2.68912204213608,1.39567972230882,3.98101577666751,5.3554254483933,6.14903014481548,6.83449480811893,6.15937727407895,4.4928640235082,3.01664257083457,2.8851725710173,2.43372598800786,6.36204484362157,3.90172971143756,4.19676982522022,4.69687189969536,6.48518915995322,2.31060172164385,3.61262382018443,1.36228834945842,1.47531857484476,1.26406809497129,1.24517932368337,1.26793053310805,1.69518224311857,2.9217572138976,4.46681637150501,5.30514916550541,1.40962367170523,1.61746102428195,1.52343445448688,1.42242196007834,1.14236050862563,1.97470664903711,2.4073923020712,2.78148369160081,3.82157309792682,5.39739611025551,1.89734356691939
"204955_at",2.28703982971523,3.22642728395731,2.55427098769072,3.32163401448121,1.89176694647143,2.76618546254999,2.02357403398872,2.77690776355971,1.82641915950252,2.7383950298687,2.41481222792165,2.29405961147824,2.57144629419728,2.37954918162226,2.06368317797183,1.59727726237658,2.22286793441864,2.3565070210613,2.29931849217892,1.93714551044608,5.21048060835508,4.71106918653977,4.64257674430425,3.5471397241283,5.08361185077042,4.81646474757993,4.54795598815871,4.90872918335439,4.81347502146357,4.65482037554797,4.78440258355624,4.67220264581289,4.85185788876641,3.93079931543038,4.96902352724033,4.79783278007195,4.9728130037684,4.79282104350431,3.89716008769704,4.89426142307458,7.21000781960346,7.05191422659221,7.26653208790128,6.35739725590176,7.05939145023455,7.41886742007339,7.25941819038371,6.81514207084603,7.07065906507169,7.46294362630397,4.27804916246793,4.37454437263465,4.35309751172031,3.98093776322162,4.85931947502895,4.76196491803346,4.73487442834623,4.65300077385176,4.84484658145682,5.04269793584647
"212724_at",7.58026678718238,7.58666996493713,5.47497820162152,9.38465037544228,3.77647448578849,10.3561523820088,5.3606962241288,9.85093296692006,3.5289846708948,9.24073260058988,9.23410771876245,9.47912333453178,7.61853474313763,6.60319996239158,9.67385969034675,4.50733731871234,10.4837561645822,10.0078837164806,10.7979551817304,9.21401927187688,8.21891620576486,8.28974257869842,8.80679474222499,4.96400148040787,9.64392344634672,11.4249295474035,10.7718374367382,9.81751800740147,9.96943316324613,9.8842448024695,7.7810810389765,7.00180740420649,9.38959940080833,10.9617503592827,8.94814722341331,10.4676817627609,10.3120587423473,10.1981325242209,6.97321896978295,9.23120055067974,5.67734387740438,5.94876483222568,9.34746706338878,4.430624397166,7.99218776276834,10.0023392514677,10.6801160673188,10.1206332526214,10.1074101797088,8.01472632137613,5.58526288691005,4.53111505091776,7.11191413944034,4.30928710222061,7.86343269930487,9.50384008036711,8.7840038767343,9.4411501407086,9.49434782253033,7.14959404150116
"207826_s_at",1.81771108612369,1.60743680369537,4.34751240867638,2.5306765844614,4.41333139907965,0.39158046448774,1.06071724598024,-0.0917322745289351,2.15940919709631,0.0678891747074312,3.64259777202771,3.72462252579572,4.99546326740218,5.68165409543462,0.961546958422453,3.01379885633532,3.80170990281279,1.25081764808433,0.324963306762643,0.460098317273537,4.14925572430738,4.25769644563371,0.253506672663565,1.87082932138439,2.724222794435,2.02028163577023,0.0724103743470702,-0.181849313284473,-0.155281204854062,2.28431995985801,3.58992800396507,3.37063990284892,0.211746807007149,-0.154340372742398,2.77563398732334,2.75836988494452,0.473114234705973,-0.168282750312926,1.15074290305225,2.53543215377494,1.51117608180307,3.10875640579915,0.370922014583067,1.8646721738368,0.430795273494494,0.372764777524632,-0.138005149595495,-0.19325269259625,-0.198200377117888,0.512552358928189,2.2107525610771,3.13799715752134,0.615630303645082,1.57245920801008,0.650574529219797,1.37769086891779,0.722331812594823,-0.0404741908179234,-0.107637994908974,0.622668974301839
"208792_s_at",1.4891337648635,1.66972776941241,1.68898316248336,2.12277031051235,0.990320620857252,1.50153867289249,1.38415404623807,1.26809829245789,1.87142132750921,1.57823745773699,1.13940197365781,0.965800541732688,1.25561214344497,1.56810578261039,1.54121514217428,2.76285111881049,0.949969557111801,1.02888754612944,0.553643642165222,1.20385583847689,3.98487744790408,3.90053207325672,3.92711972819775,3.98905180967667,3.32470185618755,4.00857365625865,4.15602464957321,4.26838915089095,4.28718621899675,3.3597123083988,4.8983472409337,4.28532199065804,4.74716454712117,3.27237988308562,4.51093795106907,4.38223495120764,4.86077469335199,2.90122164970971,5.26993090884089,4.3303775454673,1.90047020969035,3.02273782882926,1.6819699991395,2.9977722659719,3.05008600821505,3.53633205562444,3.51697568214636,2.59089664184908,3.18362293029212,3.38074623582168,0.62498257688455,0.654414523280957,0.784749812005677,0.811400690409753,0.833699222319858,0.70375184731131,0.736653141597688,0.645317117206117,0.501120847303877,0.979444048391326
"224567_x_at",0.0839765724384955,0.0875665962146012,0.00966170427247392,-0.0274371092341388,0.112563079396575,-0.0619977721746372,0.169118586715411,0.193439689762745,0.310357542239224,0.10922587551409,4.51855368243518,4.95811067746911,1.95376636194444,1.55194734785462,1.61842546409741,3.35574995349993,5.32162209597293,5.66792994983454,5.22379934477266,2.86211348080784,5.19696409225826,6.25117961614067,5.07606193167434,4.99061236250971,6.72676320155761,6.47551044226057,6.14663492696967,5.33119593080622,4.90575429927714,6.01639712426486,4.40885478652692,5.33215772957446,5.4012816238468,5.48163162768726,3.67103177037117,6.06631027739092,4.37150792055287,4.55107408339463,3.72129546606328,7.16141362890114,2.9441692448506,3.64747388393385,1.5975893274062,1.84340676116799,5.00536064281298,3.95951956253102,5.06574175701121,2.94959238948638,5.78221899320631,4.57283461751649,6.59982387525619,5.69580226851631,5.05228642595348,2.97588101631794,6.96175310320617,5.87443516458886,4.9861793942457,4.28434819834499,5.61100327082305,6.9925007455872
"209230_s_at",5.45334705198921,4.74863035774664,5.63770999203676,5.23583957858662,6.42202267913626,4.66081758281125,7.2450911068226,4.44989524107314,7.02046066242637,5.02560768733846,7.19779153014102,6.9298865598023,7.25482903524767,8.27059018024799,8.97162301740119,9.08759031169349,7.2393626328292,6.41974763163684,7.2087667451691,7.31833640289963,3.87103746482467,4.8301239773321,6.36699443466107,6.20565629444547,3.74290750117993,3.30689815339018,3.73391356613047,3.23306050528771,4.20127507085448,4.01879071599588,4.78007371376534,5.29989561217813,5.9854383329559,4.06407368990586,4.92748478455907,4.46856256240299,3.54249137079225,3.92048287059593,6.80535362150254,5.4263376823318,3.03202358980252,4.15177939343858,2.86259200341411,4.07232983435818,3.34356527745534,2.98131371207473,2.57925761245682,2.75457208341,2.57877882649762,3.72136511615082,3.17639390562272,3.60237480453297,4.16783046204399,4.8598609006912,3.36678638194106,3.14628898321028,2.70583042582482,2.4964897541243,2.47060883999392,3.06854754885173
"205204_at",1.00643548509691,1.22682357564138,1.37737815027381,2.45820785819194,2.362115452779,4.38623579436122,3.07072709197237,6.6108218341361,2.85531435180734,8.87167181591223,0.534538732141453,0.565854699896151,0.671059979330525,2.04266012490537,2.87923358716103,4.87929745461944,0.86832087790065,2.78292225686777,4.54717527154286,6.98613681949972,0.0596978212948226,0.634266135728166,1.07050330667493,1.87366930628097,0.0713831604293982,0.457720905733165,1.28909260120685,2.28276099452354,3.6508030029488,0.0383902479464053,0.149936596619272,0.768006102180231,1.79922500729061,6.15989665814917,0.14814259763978,0.490742185173917,2.68697943430116,4.16139345661845,3.0186687447675,0.104164491032833,1.13524943979178,1.62687871668219,2.00077516811139,2.1642094509201,1.10320825184916,2.34808993284909,4.78411694765023,7.21744258404561,9.98176402589549,1.08634731021579,0.00999089968516121,0.0934686563863982,0.38274620731406,0.966449806851355,0.0935996035834265,0.380409738313169,1.56810100222733,3.48820743985614,7.96397167506243,-0.00398936838757457
"213274_s_at",2.461556320808,1.77882284137639,2.56889742092816,2.23679107095679,2.92877330924312,2.06351567147674,2.47039880348706,2.28065816554746,2.35948866268301,1.82490008203385,2.25343372267169,2.20211449293228,2.0511104193167,2.11867916955096,2.73035591726967,2.91345850717288,2.24870183394611,1.90940035762652,2.26117119423588,2.55195353509991,3.59317991002371,3.82267440883537,3.75246831184981,3.52597028290443,3.24068836386812,3.47386597866257,3.49586576176207,3.76364108203126,3.54382623812699,3.40114216163507,3.73894384371628,4.0846009390492,3.74057988685656,3.275291044169,4.12789397260014,3.13456890596393,4.1121067427979,3.46117410106364,3.94292707454447,3.58352676409375,4.45545248537025,5.52307743566789,5.39149338271568,4.66523197025994,5.69866750117436,5.88843509384524,5.88544691160527,5.12904551530096,4.74922919434646,5.78976351566762,5.84229275859489,5.89191061688005,5.89501321035312,5.76618665380394,6.08303776625083,5.50692199814654,6.14442914810269,6.05356994922175,5.44363379987185,5.60736733931274
"209395_at",14.2204797755159,13.3401366319637,14.2564198105724,11.4351976004015,15.6131325587404,13.8447871984189,14.375704516849,13.9806565342848,13.6396740159418,13.5048073133798,8.10563508251421,7.87679598594102,7.79650902917746,7.97504534998059,8.123688571206,7.1182376476853,7.84050346116147,8.16690547436495,8.68325063756769,9.38477753051351,10.5215994011103,10.516471781149,10.656872173673,10.1906917944107,10.5770313632855,11.4919513270693,10.8747212555921,10.6759226767868,10.3471452961427,10.866765531533,11.9395474385329,11.2085530166416,11.1370429292845,12.2504716681426,10.5331361104189,10.7388061571473,10.6582945332721,11.9090054173483,10.7746646947108,11.0069744437094,13.6889061076333,11.097740723023,11.04197586161,10.7246218026802,11.0803527496785,11.2997293207505,11.2244306479853,11.4784425048707,11.5711273921375,11.0501333150661,8.93090415262532,8.76559575464283,8.53036850660969,8.61149775819803,9.92956914166862,8.86551581460039,9.21833390026369,8.67830983040406,9.41927097314537,9.55504275389881
"204682_at",3.40197857474052,4.09970627440437,3.65239448414542,3.9722696162711,4.12801337402444,4.04403090627349,5.89432263191737,3.11722949179605,7.65406988809016,3.3889984984177,3.1101894556412,2.97804019760483,3.46006218798174,4.18233449174396,5.09256702206683,6.35919889812486,3.3005497690698,3.0597342512845,2.86373138024025,2.70993428442452,1.11867840874017,2.45916804943451,2.92762631389643,5.49230575742972,1.00525151554263,1.16448903726442,1.15822158306221,1.07890106748596,0.891547111966508,0.989798061811385,1.92840505927284,2.48634018186802,3.86936382152029,1.16294191148287,2.2183551729745,1.49598915913449,1.96079003122886,1.58667158756741,5.34471018561161,1.58502051747482,1.43923572547937,1.99512459637303,3.13041792753197,6.19008176852997,1.27267152853655,1.4378416235845,1.43580202907324,1.20077729198197,0.910077700857713,1.33349374357291,2.78826462293257,3.23084861070212,4.19503698645463,5.88273120179647,3.27003102217316,3.02654607214258,2.74735828057748,2.60352071740997,1.72438004657933,3.06093398647662
"201150_s_at",2.49438940031503,2.21716748386161,2.27225805925651,3.58483114377143,1.88138657907507,2.48424277228138,4.29653961202495,2.17507308355314,6.5022670134886,0.726573057295049,5.50683202246006,5.62103105957966,5.78713095765212,7.54435724721033,8.37359729413588,9.18624027829385,5.21259725171122,4.67737964722431,4.98852134336393,1.86699839360725,5.13631814026958,6.24664302782006,7.10116277396736,8.3659083229986,4.85787640714998,4.82350423428443,4.49522434604552,4.46245825826736,2.73442523642062,4.97753903145565,3.8610693312918,5.31820143259996,7.58616285726098,0.266719670787258,4.19386021458675,4.51679463420632,4.23781018281519,2.3470541191253,7.95681121320414,4.54615568684585,1.86514657865585,3.40112200389339,4.02692594424423,4.83374057971901,3.05201226519022,3.04407274575725,3.02248851859603,2.97182516538594,1.07751896666602,2.92942893886658,3.18213354877631,3.91912759433206,6.43036255827338,6.58185016706886,3.68508754505968,3.17862999081922,3.05376709577053,3.28683724592252,0.91325400580204,2.92652692144981
"212944_at",1.11506033590439,1.30956693955761,0.840551353315599,2.07877157688916,0.630689444303504,1.91308242637998,0.583191772684509,2.33021071035627,0.210322453312965,2.38033981643472,3.23990297577707,3.63337433624342,2.4540256497613,2.54158756784259,1.69451123475896,1.97428575429493,3.0161369662974,5.05874360454042,6.17624654751065,7.07014581148372,3.90223247411558,3.28149620533465,3.09586082517088,1.313979841839,3.81734088653938,4.34566241022315,5.60199923833732,5.86816766135215,5.99657975051876,4.11181792356832,2.76174184229117,2.81140465335046,2.43717044426978,5.38882949266358,3.78598894140651,3.74768059622766,4.7358982496506,5.29081211456777,2.05337135687133,3.58461731100861,1.15838623622632,1.0394475044935,1.27351438576911,1.07408959344217,0.975733007639519,1.31711198225978,2.35322204774298,4.10215274606672,4.42294231115858,1.33145413282227,1.64088124013919,1.45020888378095,1.45357249237251,1.02729918746088,1.55162521368312,2.13196321648811,2.64752709201168,3.76743278141025,4.17927971171445,1.57162549838181
"210517_s_at",3.39329002975606,4.27584236517151,3.71274432569225,5.13017108142186,2.6837561154744,3.81075788245754,2.74187619646677,3.79511428189107,2.79020423930399,2.75022579712876,7.13942362689205,6.88502413605747,6.99796387831219,6.59251669974313,5.94407267834949,4.42771840073222,6.74831290640423,6.42689440436167,4.70219862423141,4.22969453032481,7.07092400870852,7.17545839875948,6.83540990530075,6.74048284649229,7.20604350137606,6.98268346092393,6.72288749116674,6.3536657280406,5.69587119788072,7.024390880995,5.13852614365432,5.46313511825383,5.21669832177255,2.7810788479088,5.68573675153971,5.65256895629426,5.29656237105603,5.14388906658992,4.31734082433636,5.78657377735987,4.21790015719797,4.56264317274039,2.83621098554305,2.83522131280194,4.56188458041891,4.52431358554022,4.36305436316085,4.02162061110573,2.89979643355987,4.77955402330956,6.44351947018692,6.38994983114966,6.37332267261245,4.26697805695829,6.48198336992925,6.12334575671747,5.95151477468507,5.98158752706196,3.93029066691875,6.64429610910453
"201324_at",2.26396257320978,2.51644893510977,2.4044479574551,3.21217180137575,1.36487620090397,2.27367178905808,1.58938688765792,1.74330443850801,1.06023681617346,1.00894093718278,2.80451738248875,2.59328588448799,3.62808814727101,3.9812602268964,4.7278476939843,2.77392787285773,2.45452002404938,2.4443895167275,2.86864329898492,3.269627556136,5.45306441630981,6.08585979851109,5.33069216488024,5.23368823515426,4.85112044816221,4.80821534909809,4.36300832095669,4.09479469791138,3.25699083178514,4.66650757432118,5.22304916058853,5.86476633118661,6.30928314418439,1.90328567694953,4.73546305106713,4.82969045336468,4.55565243356065,2.41926456687551,4.38173298496171,5.21170540546523,5.40500036877307,6.22655639437488,5.92115019465837,4.68921372421411,6.06454708693145,6.40766450920426,5.71425712992166,5.19834060817437,3.69371078307002,5.31618532423414,5.04288660131968,6.14899952014453,5.98016025019828,4.0778666364168,5.20123177783019,5.32039009203074,4.4116901340927,4.93702975923289,2.98887668571658,5.59700746967813
"201464_x_at",0.842823268280484,0.739744825063588,0.573352969530897,1.6373915625887,0.462120283592567,1.45776738434084,0.437173112552649,1.14865953274823,0.336270320597506,0.573302509749122,2.01992632553892,2.68588604012089,1.34716633862479,1.45340188082458,1.28692978730741,0.845303932064371,4.26854034843076,4.57329526573193,2.61407729712099,1.7152889585957,2.86346244745454,3.59325791135696,2.09772519078366,1.4832906474584,3.35216168716633,5.26911840827666,4.99416664808084,4.16245673337608,3.48386814851628,3.10579253715788,3.03798610002395,3.40627195536836,2.77708389116991,3.32850848885167,4.20905244001397,6.5770355642692,5.5648636044012,4.70674421036738,2.35154526605136,3.39036166617078,0.699638726131803,0.718595603136661,0.450640277280385,0.266397642316048,0.973679304550676,5.48991046638858,4.60467938865411,2.30174810020895,1.70188660789873,1.35207556875442,0.829065240098715,0.921100057979855,0.686059551940101,0.391536256136959,1.49475003915997,5.30037755959321,3.50765396842569,2.22118678640188,1.33519028552953,0.672950130670272
"201416_at",2.48579706067296,2.39040232589962,3.29624715659082,1.96554989402501,5.97522952688473,1.23485414826956,8.81884304287656,0.937184766013709,4.40683034634172,1.33908145526664,3.00357658386204,3.56371952042908,2.86222292989941,6.01577313476481,7.37350650325626,5.61679807131026,1.74500553023182,1.61393452610302,1.32419726215878,0.992858603670481,2.20655580136119,5.39866884335068,6.8772220867651,4.60933879962198,2.42234140840938,1.54895866970927,1.34040185241468,0.775864701298102,1.26169953264588,2.27323340349854,2.90420201228277,4.37881783380427,6.77440834443355,0.618671945374393,2.74209914866978,2.31514722049771,1.75218217958112,0.621980290976374,5.72405881050705,2.78514368973616,1.51423849939861,3.75381064853548,6.57110073245679,3.92100218295583,1.11773710880746,1.41051528570558,0.691902854031771,0.249680532598094,0.499792357079001,1.54146022565351,1.27637936751765,2.2516272991592,5.87429872556047,3.51831931563817,1.25985693401606,0.722348398680142,0.666119051052987,0.334391338155944,0.347425304957803,1.60924877766941
"203000_at",0.0823320623670417,0.176459108406016,0.0959292894718501,0.204341050625418,0.0728330324158628,0.108917685997749,0.0182530898987346,0.0230015222014029,-0.0278336264945826,-0.150310102407627,-0.0846298144906694,-0.101011138156646,-0.0110017810337861,-0.147466712880706,-0.133666052464789,-0.183361092401236,-0.086875752132122,-0.116385444055906,-0.139472052926753,-0.214727594640431,1.12526622391698,1.14244168095054,1.15686182915666,0.761591598410693,1.33351649256875,0.943918453856712,0.865669675374722,1.14435107486816,0.251061726498395,1.33339446908791,2.85513537376301,3.1306899319394,2.52532133149922,0.468803952723677,3.150370217256,3.13709004351239,2.53354011307956,1.91730420379007,2.33565815200832,2.98394723130951,1.82617847225387,1.94943987186548,1.69630020806161,1.20907147224889,1.9067305093118,2.36239721965124,2.03844736909918,1.60587265923924,0.220611441665538,2.33067303696404,3.55577741160132,3.6476305772323,3.48939355884405,2.63275873811429,3.59344613533263,3.75435278955165,3.33288576232294,3.01966435508327,0.955065304736539,3.84355244370324
